"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","HLON_1","HLAT_1","ZH_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","SENSITIVITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"344046",1958686463,55350766,75434.26338,-148.727524,64.87499,113.14,211.272472,64.874992,117.7,211.272469,64.874993,120.32,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.45,0.9,1.94,2.84,3.59,4.34,5.09,5.24,5.39,5.68,6.28,7.18,133.95,3.69,12652.88,0.45,0.976,1,1,1,1958686587,70272335,79164.68603,-148.727514,64.874997,112.93,211.272486,64.874997,117.58,211.272486,64.874998,119.6,-0.86,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.04,0.19,0.34,0.49,1.24,2.29,3.19,3.78,4.38,4.98,4.98,5.13,5.43,5.73,6.67,206.5,0.445,12628.75,0.435,0.973,1,1,1,0.912790048377549,-0.209999999999994,0.04,0.04,0.0399999999999999,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.34,0.35,0.35,0.19,0.04,-0.109999999999999,-0.26,-0.26,-0.25,-0.55,-0.51,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345049",1958686463,55351830,75434.52938,-148.730665,64.875467,111.48,211.269332,64.875468,114.78,211.26933,64.875469,117.77,-1.01,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.49,0.79,1.53,2.28,2.88,3.48,4.08,4.23,4.53,4.68,5.13,6.29,134.13,2.989,12645.44,0.375,0.978,1,1,1,1958686587,70272983,79164.84803,-148.730674,64.875473,111.36,211.269327,64.875473,114.7,211.269328,64.875473,117.43,-0.97,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.52,0.97,1.72,2.32,2.92,3.37,4.12,4.27,4.42,4.57,5.02,6.07,268.96,0.776,12630.85,0.389,0.972,1,1,1,0.793118011576655,-0.120000000000005,0.04,0.0399999999999999,0.04,0.04,-0.11,0.04,0.04,0.04,0.03,-0.12,-0.12,0.03,0.18,0.19,0.04,0.04,-0.11,0.04,0.0399999999999991,-0.11,-0.109999999999999,-0.11,-0.22,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345050",1958686463,55351831,75434.52963,-148.730772,64.875395,111.59,211.269225,64.875396,115.33,211.269223,64.875397,117.69,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0.15,0.15,0.3,0.6,1.2,2.1,2.84,3.59,4.19,4.34,4.49,4.79,5.09,6.1,134.93,2.998,12645.44,0.362,0.976,1,1,1,1958686587,70272984,79164.84828,-148.730784,64.875402,111.42,211.269217,64.875402,115.13,211.269218,64.875402,117.34,-0.86,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.04,0.19,0.34,0.49,0.94,1.84,2.59,3.18,3.63,4.23,4.38,4.53,4.68,4.98,5.92,266.44,0.801,12629.8,0.383,0.965,1,1,1,0.965377632705799,-0.170000000000002,0.04,0.04,0.0399999999999999,0.04,0.04,0.04,0.04,0.19,0.04,0.04,0.19,0.19,0.34,0.64,0.49,0.34,0.04,0.04,0.04,0.04,-0.11,-0.109999999999999,-0.18,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345052",1958686463,55351833,75434.53013,-148.730456,64.875408,111.8,211.269544,64.875408,111.8,211.269541,64.87541,116.36,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.37,0.52,0.67,1.12,1.72,2.47,2.77,2.92,3.22,3.52,4.57,133.93,3.041,12645.58,0.303,0.978,1,1,1,1958686587,70272986,79164.84878,-148.730464,64.875415,111.62,211.269536,64.875415,111.62,211.269537,64.875415,116.12,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.67,0.97,1.42,2.47,2.77,2.92,3.22,3.67,4.5,266.67,0.731,12630.4,0.26,0.972,1,1,1,0.867389089496214,-0.179999999999993,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,-0.15,0,-0.15,-0.3,0,0,0,0,0.15,-0.0700000000000003,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345053",1958686463,55351834,75434.53038,-148.730562,64.875337,111.46,211.269434,64.875338,116.36,211.269431,64.875339,119.54,-0.9,-0.75,-0.45,-0.45,-0.3,-0.15,0,0,0.15,0.3,0.6,1.5,2.84,3.74,4.34,4.94,5.54,6.14,6.44,6.59,6.74,7.04,8.08,134.71,3.05,12646.03,0.398,0.978,1,1,1,1958686587,70272987,79164.84903,-148.73058,64.87534,111.41,211.269422,64.87534,116.13,211.269423,64.87534,119.12,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.82,2.47,3.37,4.12,4.57,5.17,5.77,6.07,6.22,6.52,6.82,7.72,263.94,0.759,12630.85,0.355,0.969,1,1,1,0.91604756593265,-0.0499999999999972,0.0800000000000001,0.08,-0.07,0.08,0.08,-0.07,-0.07,0.07,-0.08,-0.08,-0.23,-0.68,-0.37,-0.37,-0.22,-0.37,-0.37,-0.37,-0.37,-0.37,-0.220000000000001,-0.22,-0.36,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345055",1958686463,55351836,75434.53088,-148.730248,64.875353,111.81,211.26975,64.875354,115.21,211.269748,64.875355,117.64,-0.9,-0.75,-0.6,-0.45,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.45,0.75,1.5,2.25,2.99,3.59,4.19,4.34,4.49,4.64,4.94,5.84,133.71,3.092,12646.93,0.425,0.977,1,1,1,1958686587,70272989,79164.84953,-148.730261,64.875357,111.71,211.269739,64.875357,114.86,211.26974,64.875357,117.48,-1.01,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.19,0.34,0.64,1.39,2.14,2.89,3.33,4.08,4.23,4.38,4.53,4.83,5.77,264.07,0.69,12629.65,0.39,0.976,1,1,1,0.760356198994338,-0.100000000000009,-0.11,0.04,0.0399999999999999,0.04,-0.11,-0.11,0.04,-0.11,0.04,0.04,-0.11,-0.11,-0.11,-0.11,-0.11,-0.1,-0.26,-0.11,-0.109999999999999,-0.11,-0.109999999999999,-0.11,-0.0700000000000003,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345056",1958686463,55351837,75434.53113,-148.73036,64.875277,111.43,211.269635,64.875279,117,211.269632,64.875281,120.93,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.07,0.37,0.52,1.42,2.62,3.37,3.97,4.57,5.16,5.76,6.51,6.66,6.96,7.71,8.46,9.5,134.52,3.102,12646.33,0.457,0.977,1,1,1,1958686587,70272990,79164.84978,-148.730377,64.875282,111.35,211.269624,64.875282,116.71,211.269625,64.875282,119.14,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.07,0.37,0.52,1.12,2.17,2.92,3.52,4.12,4.72,5.32,5.92,6.07,6.22,6.37,6.67,7.79,261.29,0.719,12630.25,0.459,0.966,1,1,1,0.979454728156824,-0.0800000000000125,0,0,0,0,0,0,0,0,0,0,-0.3,-0.45,-0.45,-0.45,-0.45,-0.44,-0.44,-0.59,-0.59,-0.74,-1.34,-1.79,-1.71,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345058",1958686463,55351839,75434.53163,-148.730038,64.875295,111.94,211.269959,64.875296,116.09,211.269957,64.875297,117.92,-0.9,-0.75,-0.6,-0.45,-0.3,-0.15,-0.15,0,0.15,0.3,0.45,1.05,1.95,2.69,3.29,3.74,4.04,4.49,4.64,4.64,4.79,4.94,5.99,133.52,3.145,12647.08,0.353,0.974,1,1,1,1958686587,70272992,79164.85028,-148.730057,64.875295,111.82,211.269944,64.875295,115.94,211.269944,64.875295,117.81,-0.9,-0.6,-0.45,-0.45,-0.3,-0.15,-0.15,0,0.15,0.3,0.45,1.2,1.95,2.7,3.3,3.75,4.05,4.5,4.65,4.65,4.8,5.1,6,261,0.65,12629.05,0.367,0.972,1,1,1,0.900225434557883,-0.120000000000005,0,0.15,0.15,0,0,0,0,0,0,0,0,0.15,0,0.0100000000000002,0.00999999999999979,0.00999999999999979,0.00999999999999979,0.00999999999999979,0.0100000000000007,0.0100000000000007,0.00999999999999979,0.159999999999999,0.00999999999999979,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345059",1958686463,55351840,75434.53188,-148.73015,64.875219,111.55,211.269846,64.87522,116.19,211.269842,64.875222,120.2,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.45,1.2,2.69,3.74,4.49,5.39,6.29,6.59,6.88,7.18,7.63,8.64,134.32,3.154,12647.82,0.433,0.979,1,1,1,1958686587,70272993,79164.85053,-148.730167,64.875224,111.49,211.269834,64.875224,115.91,211.269835,64.875225,119.73,-0.9,-0.75,-0.45,-0.45,-0.3,-0.15,-0.15,0,0.15,0.3,0.45,1.2,2.4,3.15,3.9,4.5,5.1,6,6.15,6.45,6.74,7.19,8.24,258.34,0.679,12629.8,0.428,0.975,1,1,1,0.979456133596939,-0.0600000000000023,0,0,0.15,0,0,0.15,0,0,0.15,0.15,0.15,0.75,1.2,0.46,0.16,0.00999999999999979,-0.29,-0.29,-0.44,-0.43,-0.44,-0.44,-0.4,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345249",1958686463,55352030,75434.57938,-148.727186,64.874285,113.47,211.272814,64.874285,113.47,211.272811,64.874286,116.12,-1.23,-0.93,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.71,0.86,1.01,1.16,1.46,2.65,132.03,3.93,12656.75,0.13,0.981,1,1,1,1958686587,70273039,79164.86203,-148.727201,64.874288,113.34,211.272799,64.874288,113.34,211.272799,64.874288,115.59,-1.24,-0.94,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.41,0.71,0.71,0.86,0.86,1.16,2.25,182.09,0.601,12628.15,0.13,0.977,1,1,1,0.785454431872995,-0.129999999999995,-0.01,-0.0099999999999999,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,-0.15,0,-0.15,-0.15,-0.3,-0.3,-0.4,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345252",1958686463,55352033,75434.58013,-148.727401,64.874341,113.44,211.272599,64.874341,113.44,211.272594,64.874343,118.15,-1.12,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.52,0.67,1.57,2.02,2.47,3.07,3.51,4.71,132.16,3.877,12655.41,0.155,0.977,1,1,1,1958686587,70273036,79164.86128,-148.727398,64.874342,113.35,211.272602,64.874342,113.35,211.272602,64.874342,118.22,-1.16,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.34,0.49,0.79,1.69,2.14,2.59,3.19,3.78,4.87,186.43,0.577,12628.46,0.142,0.977,1,1,1,0.180631450765791,-0.0900000000000034,-0.0399999999999998,-0.04,-0.04,-0.0399999999999999,-0.04,-0.04,-0.04,-0.04,0.11,-0.04,0.11,-0.03,-0.03,0.12,-0.03,-0.03,0.12,0.12,0.12,0.12,0.12,0.27,0.16,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345255",1958686463,55352036,75434.58088,-148.727607,64.874398,113.29,211.272389,64.874399,117.18,211.272387,64.8744,119.08,-1.16,-1.01,-0.71,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.79,1.98,2.43,3.18,3.78,4.52,5.8,132.27,3.825,12655.86,0.107,0.985,1,1,1,1958686587,70273033,79164.86053,-148.727601,64.8744,113.09,211.2724,64.874401,116.46,211.2724,64.874401,117.81,-1.27,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,0.67,1.12,1.42,1.87,2.47,3.37,4.72,191.27,0.556,12628.9,0.072,0.979,1,1,1,0.361262431819548,-0.200000000000003,-0.11,0.04,-0.11,0.0399999999999999,0.04,0.04,0.04,0.04,-0.11,0.04,-0.11,0.03,-0.12,0.03,0.03,0.03,-0.12,-0.86,-1.01,-1.31,-1.31,-1.15,-1.08,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345386",1958686463,55352167,75434.61363,-148.736866,64.876672,109.38,211.263134,64.876672,109.38,211.263133,64.876673,112.87,-1.05,-0.9,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.3,0.3,0.6,1.05,1.2,1.35,1.8,2.25,3.48,148.16,1.644,12635.62,0.163,0.978,1,1,1,1958686587,70273740,79165.03728,-148.736876,64.876672,109.19,211.263124,64.876672,109.19,211.263126,64.876672,112.75,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.34,0.34,0.64,0.94,1.24,1.39,1.83,2.43,3.56,290.93,2.128,12640.39,0.178,0.978,1,1,1,0.473778913467425,-0.189999999999998,0.04,0.04,0.04,0.0399999999999999,0.0399999999999999,0.04,0.04,0.04,0.04,0.04,-0.11,0.04,0.04,0.04,0.04,0.04,0.04,-0.11,0.04,0.0399999999999998,0.03,0.18,0.0800000000000001,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345389",1958686463,55352170,75434.61438,-148.737073,64.876729,109.45,211.262927,64.876729,109.45,211.262925,64.87673,113.01,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.75,0.9,1.05,1.5,2.25,3.56,148.94,1.596,12634.58,0.173,0.975,1,1,1,1958686587,70273743,79165.03803,-148.737088,64.876729,109.34,211.262914,64.876729,111.55,211.262915,64.876729,113.5,-1.16,-0.86,-0.71,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,1.09,1.39,1.83,2.28,2.88,4.16,291.23,2.18,12640.24,0.103,0.976,1,1,1,0.710666876609355,-0.109999999999999,-0.11,0.04,0.04,-0.11,-0.11,0.04,-0.11,0.04,-0.11,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.34,0.49,0.78,0.78,0.63,0.6,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345391",1958686463,55352172,75434.61488,-148.73718,64.876857,109.29,211.262819,64.876857,112.55,211.262818,64.876858,114.35,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.34,0.64,1.69,2.14,2.73,3.18,3.63,5.06,148.42,1.529,12635.63,0.157,0.977,1,1,1,1958686587,70273745,79165.03853,-148.737183,64.876858,109.15,211.26282,64.876858,112.48,211.262821,64.876857,113.94,-1.16,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.34,0.64,1.54,2.28,2.88,3.33,3.78,4.79,292.61,2.223,12642.03,0.141,0.974,1,1,1,0.180621178787551,-0.140000000000001,-0.15,0,0,0,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,-0.15,0.14,0.15,0.15,0.15,-0.27,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345392",1958686463,55352173,75434.61513,-148.737288,64.876785,109.2,211.262712,64.876785,109.2,211.262712,64.876786,111.26,-1.16,-0.86,-0.71,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.64,0.64,0.79,0.94,2.06,149.83,1.548,12635.93,0.115,0.977,1,1,1,1958686587,70273746,79165.03878,-148.737292,64.876787,109.03,211.262708,64.876787,109.03,211.262709,64.876787,111.09,-1.12,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.67,0.67,0.67,0.82,0.97,2.06,291.54,2.232,12640.53,0.113,0.972,1,1,1,0.292580855758397,-0.170000000000002,0.0399999999999998,-0.11,-0.11,0.0399999999999999,0.04,-0.11,0.04,0.04,0.04,-0.11,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.18,0.03,0.03,0.0299999999999999,0.03,0,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345394",1958686463,55352175,75434.61563,-148.737377,64.876911,109.16,211.262623,64.876911,109.16,211.262622,64.876911,111.07,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,0.82,1.91,149.22,1.484,12634.58,0.061,0.975,1,1,1,1958686587,70273748,79165.03928,-148.737395,64.876915,109.06,211.262605,64.876915,109.06,211.262607,64.876915,110.89,-1.12,-0.82,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,0.52,0.52,0.67,0.82,1.83,292.86,2.276,12641.73,0.116,0.97,1,1,1,0.96229687335268,-0.0999999999999943,-0.15,0,-0.15,-0.15,0,-0.15,0,-0.15,0,0,0,0,-0.14,0,-0.15,0,0,0,0,0,0,0,-0.0799999999999998,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345406",1958686463,55352187,75434.61863,-148.73822,64.877143,109.4,211.261779,64.877144,116.55,211.261779,64.877144,117.3,-1.12,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.67,1.12,2.47,3.22,4.27,5.47,6.52,7.91,153.32,1.292,12633.84,0.214,0.983,1,1,1,1958686587,70273760,79165.04228,-148.73823,64.877141,109.26,211.26177,64.877141,109.26,211.261776,64.87714,116.52,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.3,0.45,0.9,1.8,2.25,3.14,4.64,5.84,7.26,293.75,2.485,12643.67,0.229,0.972,1,1,1,0.523591358035874,-0.140000000000001,0.0700000000000001,-0.0800000000000001,-0.08,-0.08,0.07,-0.08,0.07,-0.08,0.07,-0.08,0.07,-0.07,-0.07,0.08,-0.07,-0.22,-0.22,-0.67,-0.97,-1.13,-0.83,-0.68,-0.65,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345407",1958686463,55352188,75434.61888,-148.738333,64.877067,109.34,211.261665,64.877069,118.48,211.261665,64.877069,119.56,-1.12,-0.82,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.67,1.87,5.92,6.97,8.32,8.77,9.22,10.23,155,1.316,12634.59,0.153,0.98,1,1,1,1958686587,70273761,79165.04253,-148.73834,64.87707,109.2,211.261668,64.877069,118.41,211.261669,64.877068,119.3,-1.16,-0.86,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.64,1.39,5.58,6.93,8.12,8.72,9.17,10.11,292.79,2.492,12644.27,0.166,0.974,1,1,1,0.47094175820523,-0.140000000000001,-0.0399999999999998,-0.04,-0.0399999999999999,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.48,-0.34,-0.04,-0.200000000000001,-0.0499999999999989,-0.0500000000000007,-0.120000000000001,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345409",1958686463,55352190,75434.61938,-148.738433,64.877199,109.28,211.261566,64.8772,113.66,211.261565,64.8772,114.45,-1.12,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,1.42,1.87,2.32,2.92,3.97,5.17,154.59,1.246,12633.39,0.124,0.981,1,1,1,1958686587,70273763,79165.04303,-148.738439,64.8772,109.17,211.261563,64.8772,111.6,211.261565,64.877199,114.04,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,1.95,2.25,2.7,3.14,3.89,4.87,293.98,2.538,12643.96,0.123,0.97,1,1,1,0.30533111491946,-0.109999999999999,0.0700000000000001,-0.0800000000000001,-0.08,-0.08,0.07,-0.08,0.07,-0.08,0.07,-0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.53,0.38,0.38,0.22,-0.0800000000000001,-0.3,296.72,-Inf,-Inf,TRUE,TRUE,NA
"345412",1958686463,55352193,75434.62013,-148.738646,64.877252,109.29,211.261354,64.877252,113.38,211.261353,64.877253,115.89,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.64,2.74,3.33,3.93,4.53,5.43,6.59,155.97,1.203,12633.54,0.116,0.977,1,1,1,1958686587,70273766,79165.04378,-148.738646,64.877256,109.15,211.261357,64.877256,113.27,211.261359,64.877255,115.78,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.3,0.6,1.95,4.04,4.34,4.64,5.09,5.54,6.63,294.17,2.59,12644.11,0.088,0.973,1,1,1,0.445821688605533,-0.140000000000001,-0.04,-0.04,-0.04,-0.0399999999999999,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,0.11,-0.04,0.11,0.11,0.11,0.26,1.31,1.3,1.01,0.71,0.56,0.11,0.04,296.72,-Inf,-Inf,TRUE,TRUE,NA
"349948",1958686463,55356761,75435.76214,-148.748897,64.877233,108.77,211.251103,64.877233,108.77,211.251105,64.877233,113.34,-1.09,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.41,0.56,0.86,1.31,1.91,2.66,2.81,2.96,3.26,3.56,4.57,265.72,1.019,12633.39,0.242,0.977,1,1,1,1958686587,70277907,79166.07904,-148.748901,64.87724,108.66,211.251099,64.87724,108.66,211.251106,64.877239,113.14,-1.05,-0.9,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.45,0.6,0.9,1.2,1.79,2.69,2.84,2.99,3.29,3.59,4.48,296.72,4.38,12669.14,0.231,0.973,1,1,1,0.802874615103905,-0.109999999999999,0.04,-0.11,0.04,-0.11,-0.11,0.04,-0.11,0.04,0.04,-0.11,0.04,0.04,0.04,0.0399999999999999,0.04,-0.11,-0.12,0.0299999999999998,0.0299999999999998,0.0300000000000002,0.0300000000000002,0.0299999999999998,-0.0899999999999999,296.72,-Inf,-Inf,TRUE,TRUE,NA
"349954",1958686463,55356767,75435.76364,-148.748496,64.877119,108.85,211.251504,64.877119,108.85,211.251505,64.877119,112.45,-1.05,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.9,1.5,1.65,1.8,2.1,2.55,3.6,261.88,0.939,12633.24,0.195,0.976,1,1,1,1958686587,70277913,79166.08054,-148.748498,64.877127,108.75,211.251502,64.877127,108.75,211.251507,64.877126,112.49,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.19,0.19,0.34,0.49,0.78,1.08,1.68,1.83,2.13,2.43,2.73,3.74,296.58,4.278,12667.05,0.179,0.973,1,1,1,0.896664797783695,-0.0999999999999943,0.04,0.04,0.04,0.0399999999999999,0.04,-0.11,0.04,-0.11,0.04,-0.11,0.04,0.04,0.04,0.04,0.04,0.18,0.18,0.18,0.18,0.33,0.33,0.18,0.14,296.72,-Inf,-Inf,TRUE,TRUE,NA
"349957",1958686463,55356770,75435.76439,-148.748284,64.877062,108.89,211.251716,64.877062,108.89,211.251718,64.877062,113.61,-1.09,-0.79,-0.64,-0.49,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.71,1.31,1.91,2.66,2.96,3.11,3.41,3.71,4.72,259.72,0.898,12632.34,0.305,0.978,1,1,1,1958686587,70277916,79166.08129,-148.74829,64.877067,108.76,211.25171,64.877067,108.76,211.251717,64.877066,113.47,-1.05,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.45,0.6,1.2,1.79,2.54,2.84,2.99,3.29,3.74,4.71,296.49,4.225,12665.71,0.34,0.977,1,1,1,0.62559098494109,-0.129999999999995,0.04,-0.11,-0.11,-0.11,0.04,0.04,-0.11,0.04,-0.11,0.04,-0.11,0.04,0.04,0.04,-0.11,-0.11,-0.12,-0.12,-0.12,-0.12,-0.12,0.0300000000000002,-0.00999999999999979,296.72,-Inf,-Inf,TRUE,TRUE,NA
"349958",1958686463,55356771,75435.76464,-148.748385,64.876995,108.88,211.251615,64.876995,108.88,211.251617,64.876995,114.38,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.22,0.22,0.37,0.52,1.42,2.77,3.07,3.52,3.97,4.42,5.51,257.89,0.925,12633.24,0.266,0.98,1,1,1,1958686587,70277917,79166.08154,-148.748393,64.877,108.76,211.251612,64.876999,112.31,211.251614,64.876998,114.07,-1.08,-0.78,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.46,2.65,2.95,3.4,3.85,4.3,5.31,295.95,4.229,12666.31,0.283,0.979,1,1,1,0.673953789768604,-0.11999999999999,-0.11,0.0399999999999999,0.03,-0.12,0.03,0.03,-0.12,0.03,-0.12,0.03,0.03,0.04,-0.11,0.04,0.04,0.04,0.04,-0.12,-0.12,-0.12,-0.12,-0.12,-0.2,296.72,-Inf,-Inf,TRUE,TRUE,NA
